-5.648548e-16, 2.072114e+00, &FB`_oBBPw? : &FB`_WB`Pq? : &FB`OWB`ob? : &FF@oCZAhs? : &FF@oCNOhq? : &FE`oCNPgR?
-4.417743e-16, 2.041281e+00, &FB@_gBETw? : &FB@_WBaTq? : &FB@OoBEpi? : &FB@OWBasb? : &FF@OCYUds? : &FF@_CUUhq? : &FF?oCZQde? : &FF?oCVQkb?
-4.127587e-16, 1.500000e+00, &FB`ooBBow? : &FF`_C]Rgs? : &FF@oCZQhq? : &FF`_CZRHq? : &FF`OCZRgb? : &FF@O?]Vhr? : &FFb_EMFks? : &FF@oEDFhf? : &FFb_EJBDs? : &FFb_EFBKp? : &FFAoC^Qlr? : &FFBOEMUlr? : &FFb?C]Vhr? : &FFb_EZRDs? : &FFb_EVRKp? : &FN?HlMU\j?
-3.981399e-16, 2.219224e+00, &FF@oCJAhq? : &FE`_?]R_s? : &FFAoCNAkq? : &FFBOEEEgq? : &FFB_EEEko?
-3.682034e-16, 1.540739e+00, &FF_oCYFhu?
-3.478226e-16, 2.024307e+00, &FB?OWBATj? : &FA`?WAFPZ?
-3.330669e-16, 2.529564e+00, &FB@OOBATp? : &FA`OOBDPR? : &FD`OCGBgp? : &FD_oCH@Hq?
-3.330669e-16, 2.790240e+00, &FB@_GAApp? : &FB?oGB?pb? : &FA`_OAB`X? : &FA_oOB@`J?
-3.330669e-16, 2.860274e+00, &FB__?ABDp? : &FB@O?BA_a? : &FD`?SD@Hh? : &FC@_k@aOQ?
-2.968018e-16, 3.227558e+00, &FB@?GAAPp? : &FB?OGB?Pb? : &FA`?OAB@X? : &FA_OOB@@J?
-2.955824e-16, 1.493652e+00, &FF@OCZQhb? : &FE`_CZRHR?
-2.954756e-16, 2.152327e+00, &FF@o?FD`q? : &FB`oCBD`U?
-2.748086e-16, 2.008093e+00, &FB@OGAEdx? : &FA_oGBDDZ?
-2.661504e-16, 1.864696e+00, &FB`OOBFDy? : &FB`OGBFSr?
-2.619054e-16, 2.057758e+00, &FB`OoAbop? : &FE?o?LB@u? : &FD@O?MA`u? : &FC`O?MB_V?
-2.557500e-16, 2.381966e+00, &FB_o?AB_q? : &FB?_GABPR? : &FB`?WBBOi? : &FD`?[D@Ok? : &FD@_CDAhb?
-2.494927e-16, 1.848612e+00, &FF?oCUElt? : &FF__CUFLt? : &FFB?C]Uhq? : &FFA_C^QLq? : &FFAOC^Sde? : &FFAOC^Qkb? : &FF?oEZQLe? : &FFBOEYEhs? : &FFBOEMShq? : &FFBOEMQkp? : &FFB_EUEhs? : &FFAoEZALs? : &FN?HlMSXi? : &FN?HlMQ[h? : &FN?HtUEXk?
-2.429682e-16, 2.234436e+00, &FB`_OABoo?
-2.405201e-16, 2.765005e+00, &FA__O?BPp? : &F@_OOA?pb?
-2.344790e-16, 2.429332e+00, &FB_o?AD`q? : &FD`?[H@Pk?
-2.291313e-16, 2.615461e+00, &FB`?OABPp? : &FB_OOB@Pb?
-2.129580e-16, 1.975896e+00, &FB@_W?Fpw? : &FB?oW@Dpi? : &FB?oW@Bsh? : &F@_oWB@sJ? : &FE?o?LB`f? : &FC`_?MB`V? : &FE`O?MB_t? : &FE_o?N@@u? : &FF?oCWFhs? : &FF?oCKThq? : &FF?oCKRkp? : &FD_oCMPkR?
-2.081336e-16, 1.288111e+00, &FF`oCNDhu?
-2.048147e-16, 2.337573e+00, &FB@OoAapp? : &FA_ooB`PR?
-2.041126e-16, 2.690983e+00, &FB@O?AEdp? : &FC@_k@ETX? : &FF??CUELd? : &FF?_CSFHs? : &FF?_CKRDs? : &FF?OCKT`e? : &FF?OCKRcd? : &FD__CMPDU? : &FF@OCYEhs? : &FF@OCMShq? : &FF@OCMQkp? : &FF@_CUEhs? : &FF@_CMQds? : &FJAGiAETh?
-1.990662e-16, 2.397468e+00, &FE?oCLAge? : &FC`_CMAgU?
-1.937475e-16, 1.545242e+00, &FD`oAMDhu? : &FFAOC^Elf?
-1.934160e-16, 2.566999e+00, &FB?OWBASi? : &FA`?WAFOY?
-1.929932e-16, 2.550253e+00, &FF@_CFADs? : &FF@OCFC`e? : &FF@OCFAcd? : &FE`_CFD@U? : &FE`_CFBCT? : &FE`OCFD_F?
-1.924387e-16, 2.339558e+00, &FB?oW@Boi? : &FB`OOBBCw? : &FB`OGBDOq? : &FF@OCEFcT?
-1.891512e-16, 1.819858e+00, &FF?oCVAhf? : &FE`_CMR`V?
