-2.034105e-15, 2.097887e+00, &G??cB@sWZNFO
-1.906948e-15, 2.599031e+00, &G?Bo\BuLJ\FG : &G?BpURQ[Z[Ug
-1.524731e-15, 1.710657e+00, &G??KB@O[XYFo : &G??SFApL`MFo
-1.482495e-15, 2.686357e+00, &G??C@?_KBFEo : &G??C@?_[JFEo : &G??GB?oSH[Bo : &G??GBB@SXWQw : &G??GD@OKoQRg : &G??GPGO[JRBo
-1.430614e-15, 1.642556e+00, &G??cE@sWxMTW : &G??oB@sLRNRw
-1.312070e-15, 1.848159e+00, &G??cB@cSZLUw
-1.198774e-15, 1.942972e+00, &G??C@?OGBBVW : &G??CA?oSHKTw : &G??GBAOSPWRw : &G??OB?oTHKRw : &G?@?PWO[JBRw
-1.105871e-15, 3.518806e+00, &G?????OKBB@o : &G?????OWJBPW : &G??COG?KBBCo : &G??COG?WJBSW : &G?OGA@OSWWH_ : &G?OKBB@OWWM? : &G?Q?OO?KBBGo : &G?Q?OO?WJBWW : &G@@?OW?MBBOw : &G@B@OW?MBBOw
-1.087497e-15, 2.262686e+00, &G??CAA`SJLSw
-1.074583e-15, 2.623921e+00, &G??GB@O[XYBo : &G??GPI@SJPQw
-1.034707e-15, 1.835280e+00, &G??CD?oKaFVg : &G??CPG_[JFUw
-1.004044e-15, 1.830179e+00, &G??CKBbKrFSw : &G??OBAp\JNRw
-9.867474e-16, 1.927523e+00, &G??C@?_KBFUw : &G??C@?_[JFUw : &G??GB?oSH[Rw : &G??GPGO[JRRw
-9.470265e-16, 3.000000e+00, &G??????Bw}N_ : &G?????OC@?Pw : &G?????OCB@Pw : &G?????OKBBPw : &G?????OSBAPw : &G?????O[JBPw : &G?????oKBF@o : &G?????oKBFPw : &G?????o[JFPw : &G????@OKRBPw : &G????@o[ZFPw : &G????A@Bw}N_ : &G????AOSBCPw : &G????APCB@Pw : &G????Ao[RFPw : &G????B@KRBOw : &G????BO[REPw : &G????BPKRBPw : &G????B`KRBPo : &G????Bp[ZFPw : &G????wMB_w]G : &G????wMRaw]_ : &G????wMRgw]G : &G????yMRow]G : &G???D?o[iFB_ : &G???GABBw}N_ : &G???K?qWhEPW : &G???OAABw}N_ : &G???Q@QCIHPg : &G???QGOSIHPg : &G???WIBBw}N_ : &G???[G|RPyMG : &G???[IbCbBPW : &G???[IbCbDOw : &G??B?oKB@o[W : &G??B?oKBBp[W : &G??B?oKZBq[o : &G??B?o[FApL_ : &G??B?qKROw]G : &G??B?qLBBp[W : &G??B?rLJItL_ : &G??B?wKZBq[o : &G??B?wMRaw]_ : &G??B@o[RAqN? : &G??B@o[ZIrN? : &G??BAo[FAxL_ : &G??BOqMBBp[W : &G??BOwKZBq[o : &G??BOwMRaw]_ : &G??BWpkZ`w\_ : &G??BWplRBw]_ : &G??BWqlFBq\G : &G??BWyNBBp[W : &G??C@?OCA@F_ : &G??C@A@?B@UW : &G??COG?KBBSw : &G??COG?SBASw : &G??COG?[JBSw : &G??KYHQSYUUW : &G??LCB`TWKQg : &G??OWIbDBDOw : &G??_GAFBw}N_ : &G??_WIFBw}N_ : &G??oJAs\wLRW : &G??wLX@\bMTg : &G??xHPP[jNFG : &G?@?GQBBw}N_ : &G?@_WYFBw}N_ : &G?@`CB`TBKQg : &G?@cTBaLBZFG : &G?@cTBcKbZFG : &G?A?OACBw}N_ : &G?A@??oKBF@o : &G?A@??oKBFPw : &G?A@??o[JFPw : &G?A@?@OKRBPw : &G?A@?@o[ZFPw : &G?A@?A@Bw}N_ : &G?A@?AOSBCPw : &G?A@?APCB@Pw : &G?A@?Ao[RFPw : &G?A@?B@KRBOw : &G?A@?BO[REPw : &G?A@?BPKRBPw : &G?A@?B`KRBPo : &G?A@?Bp[ZFPw : &G?A@?wMB_w]G : &G?A@?wMRaw]_ : &G?A@?wMRgw]G : &G?A@?yMRow]G : &G?A_WQFBw}N_ : &G?B?WQEBw}N_ : &G?B@GQBBw}N_ : &G?B@KOpWXIQW : &G?B@KOqWhEPW : &G?B@[Wp[ZJQw : &G?B_]JRLJTUW : &G?B`WYFBw}N_ : &G?OC@?OGABN? : &G?OC@?OOAAN? : &G?OC@?OWIBN? : &G?OCA?_SHKKo : &G?OCOAA?B@[W : &G?OCPGOWIBN? : &G?OGAAOSPWHo : &G?OKBB@OWW]G : &G?OOC?oL_EXg : &G?P?OW?[JBWw : &G?Q?OO?KBBWw : &G?Q?OO?SBAWw : &G?Q?OO?[JBWw : &G?QCPOOWIBN? : &G?R@OW?[JBWw : &G?_GPAOS`oBo : &G?_GPGOSHoBo : &G@?OB?oN?MB_ : &G@?OB?oN?MRg : &G@OKWIBABP[W : &GA?_D?{?bDRW : &GA?_OGKBw}N_ : &GC@?KoAKbBOw : &GGAB??o[JFPw : &GGAB?@o[ZFPw : &GGAB?Ao[RFPw : &GGAB?BO[REPw : &GGAB?BPKRBPw : &GGAB?B`KRBPo : &GGAB?Bp[ZFPw : &GOAA??oKBF@o : &GOAA??oKBFPw : &GOAA??o[JFPw : &GOAA?@OKRBPw : &GOAA?@o[ZFPw : &GOAA?AOSBCPw : &GOAA?APCB@Pw : &GOAA?Ao[RFPw : &GOAA?B@KRBOw : &GOAA?BO[REPw : &GOAA?BPKRBPw : &GOAA?B`KRBPo : &GOAA?Bp[ZFPw : &GOG?D?o[iFB_ : &GOG?K?qWhEPW : &GOG?OAABw}N_ : &GOG?Q@QCIHPg : &GOG?QGOSIHPg : &GOG?WBAOoiYg : &GOG?WIBBw}N_ : &GOG?[IbCbBPW : &GOG?[IbCbDOw : &GOQCP_OWIBN? : &GOWCPGOWIBN? : &GWIB??oKBF@o : &GWIB??oKBFPw : &GWIB??o[JFPw : &GWIB?@o[ZFPw : &GWIB?Ao[RFPw : &GWIB?B@KRBOw : &GWIB?BO[REPw : &GWIB?BPKRBPw : &GWIB?B`KRBPo : &GWIB?Bp[ZFPw
-9.349349e-16, 1.857256e+00, &G?@CDQ@KbBUw
-9.322749e-16, 1.615041e+00, &G??KBA`SJ\Uw : &G??KKBRKrRTw : &G??cE@s[zNTw : &G?AHPGo[JVRw
-8.914738e-16, 1.198062e+00, &G?BXLQrLbVRw
-8.665633e-16, 1.665586e+00, &G??KXHQWZRVW
-8.620067e-16, 2.817481e+00, &G??CBAPOIHVG
-8.489813e-16, 2.835752e+00, &G??C@@?GPAUW : &G??C@@?GRBUW : &G??C@@OKQBF_ : &G??C@B@GRBUW : &G??OAAPD@GPw : &G??OAAPDBHPw : &G??ODAPHaBRG : &G?AD@@OKQBF_ : &G?AD@B@GRBUW
-8.404852e-16, 1.657077e+00, &G??sF@sLoMVg : &G?BDBR@[ZJUw
-8.306716e-16, 1.811099e+00, &G??oFBTLqJRg
