-1.199041e-15, 1.381966e+00, &EFB?`os
-8.383567e-16, 1.690983e+00, &EM?dbLi
-6.200827e-16, 1.000000e+00, &E@@@@?{ : &E?????} : &EB@@?`y : &EA???_} : &EBB@?py : &EAA??o} : &EBBB?ww : &EBBB?xy : &EAAA?w} : &EDB?`Pu : &ECA?_O} : &EFB?`pu : &EEA?_o} : &ECAA_W} : &ED@?B`u : &EF@?bdu : &EC??A_} : &EE??ac} : &EFB?btu : &EEA?as} : &EFF?pos : &EDB?P`u : &EFF?ppu : &ECA?O_} : &EEE?oo} : &EFF?qps : &EFF?rtu : &EEE?qs} : &E???xw{ : &EFFE??u : &EGCAO_} : &EICaOg} : &EN?ehdi : &EN?fihk : &EN?fjlm : &EK?aIc} : &EM?cag} : &EM?eik} : &E??roxy : &ENMA?Gm : &E??uxty
-1.730666e-16, 4.000000e+00, &E@????_ : &EA@??_O : &EA@??O_ : &EBBBB?? : &ECA@_OG : &ECA?@O_ : &ECA@_GO
-1.628089e-16, 4.190983e+00, &ECA?@_O
-8.881784e-17, 3.000000e+00, &E@@???o : &EA@@?_W : &EB???`a : &EAA@@oK : &EDA?`Oc : &ECAA@W_ : &EDAA`Wc : &EE??`Da : &EFFF??? : &EFFF@?C : &EICa@gO : &EIDaPgS : &EIC`OHa
-8.426000e-17, 3.500000e+00, &EK?EB`g
-5.518433e-17, 2.585786e+00, &EB@??_o : &EDA@_Og
0.000000e+00, 0.000000e+00, &E????|} : &EC??_|} : &ECC?o|} : &EFFF??} : &E???xx} : &E???z|} : &EGC_O|} : &EG?C_|} : &EK?cg|} : &EG?_z|} : &ENNA?G} : &E??rpx} : &ENNrr?? : &ENN??|} : &E??vyx{ : &E??vz|}
0.000000e+00, 5.857864e-01, &E??rpw{
0.000000e+00, 1.500000e+00, &E???yx{ : &EG?_yx{
0.000000e+00, 2.000000e+00, &E@@@??w : &EA@@@_[ : &EB@??`q : &EBB??oo : &EBB??pq : &E????{{ : &EDA@`Ok : &ECBB_WW : &ECBB_XY : &EF??a`c : &EF??bde : &EFBBb?? : &EC??_{{ : &E@@?xxo : &EJCaO`g : &EJCbOhi : &EJFbR?? : &EGC_O{{ : &ENNA?@G : &ENNB?HI : &EML??[k
0.000000e+00, 2.500000e+00, &E??qopw
0.000000e+00, 4.500000e+00, &EA???@_ : &EGCA@_O
0.000000e+00, 6.000000e+00, &E??????
5.455784e-32, 1.829914e+00, &EB@@?_w : &EDB?`Os
9.992007e-17, 1.697224e+00, &EBA@?pi
3.322436e-16, 2.381966e+00, &EDB?_Oo : &EEB?`oS
1.598721e-15, 1.518806e+00, &EBB@?ow : &EFB?_pq
2.679492e-01, 2.267949e+00, &EDBA_Wo
3.248691e-01, 1.785680e+00, &EBA@@ok : &EDBA`Ws
3.819660e-01, 1.697224e+00, &EDB@_Ow
3.819660e-01, 1.000000e+00, &EECAog}
4.130940e-01, 1.607244e+00, &EDBA_Xq
4.384472e-01, 1.438447e+00, &EAA@@pM : &EDBB_Ww : &EDAA`Xe : &EJDbOgw : &EJDaPgs
4.858631e-01, 9.138698e-01, &EB@@@_{ : &EDB@`O{ : &EDBB_Xy : &EHDBO`y : &EJDbOhy
5.000000e-01, 4.000000e+00, &EC@AO_G
5.188057e-01, 1.000000e+00, &EEAA_w} : &EIEaOw}
5.857864e-01, 0.000000e+00, &EKC_o|}
5.857864e-01, 2.000000e+00, &ENNB@GK
5.857864e-01, 1.267949e+00, &EBBA@ws : &EFCAphe
6.313506e-01, 8.929036e-01, &EBA@@pm : &EDBA`Xu
6.570769e-01, 1.186393e+00, &EFB@_ow
6.909830e-01, 1.000000e+00, &EGCA_O}
6.972244e-01, 1.381966e+00, &EFCBpgk
6.972244e-01, 8.850925e-01, &EFB@_py
6.972244e-01, 1.000000e+00, &EECAqk}
6.972244e-01, 1.697224e+00, &EEB@`o[ : &EFA@_pi
7.215864e-01, 1.108780e+00, &EEDAphU
7.311853e-01, 8.817161e-01, &EFDAphu
7.639320e-01, 7.639320e-01, &EBB@@o{ : &EBBA@xu : &EDBB`W{ : &EF@@bc{ : &EFBB_xy : &EFA@btm : &EFF@oow : &EFFApws : &EJDbPg{ : &EJFbOxy
8.299135e-01, 1.000000e+00, &EEEAow} : &EMAegw}
8.817161e-01, 7.311853e-01, &EFB@`o{
8.850925e-01, 6.972244e-01, &EFBA`xu
8.929036e-01, 6.313506e-01, &EFF@po{ : &EFE@rtm
9.138698e-01, 4.858631e-01, &EBBB@w{ : &EFB@bs{ : &EFF@rs{ : &EJ@Fbk{ : &EN@fjk{
1.000000e+00, 6.909830e-01, &E]lf?\u
1.000000e+00, 3.000000e+00, &EB@@@`? : &EDB@`P? : &EDB@P`? : &EFFF@@E : &EHDBP`?
