0.000000e+00, 1.000000e+00, &CCOo : &CKHg
0.000000e+00, 2.000000e+00, &CC?_ : &CGWO
0.000000e+00, 2.500000e+00, &CG@_
0.000000e+00, 4.000000e+00, &C???
5.857864e-01, 5.857864e-01, &CKWo
7.192236e-01, 1.219224e+00, &CGPo
1.000000e+00, 1.000000e+00, &CGTg
1.000000e+00, 2.000000e+00, &CGS_
1.000000e+00, -8.881784e-16, &CCPw : &CKXw
1.219224e+00, 7.192236e-01, &CKho
2.000000e+00, 3.552714e-15, &CK{o : &CK|w
2.000000e+00, 1.000000e+00, &CYTg
2.500000e+00, 0.000000e+00, &C]ho
4.000000e+00, 0.000000e+00, &C]|w
