-1.723430e-16, 3.145362e+00, &EA@@?Og
-1.537302e-16, 2.085786e+00, &EEA?Bdo : &EE@?Bsa
-1.434445e-16, 1.881966e+00, &EED?bPs : &EEE?bTo : &EEB?pDs
-7.807975e-17, 2.149219e+00, &EA@@?@w : &EDA?`@s
-7.307292e-17, 1.381966e+00, &EFB?`os
-4.546230e-17, 2.089955e+00, &EA@@?Pi : &EE@?`Dq
-1.040834e-17, 2.585786e+00, &EB@??_o : &EDA@_Og : &EEB?_Po
-7.271774e-30, 3.500000e+00, &EAA@?Ho : &ECA?@@o : &EK?EB`g
-0.000000e+00, 1.429332e+00, &EFB?aps
0.000000e+00, 1.697224e+00, &EBA@?pi
0.000000e+00, 2.000000e+00, &E@@@??w : &EA@@@_[ : &EB@??`q : &EBB??oo : &EBB??pq : &EBA@?hq : &EDA@`Ok : &EEB?`Ps : &ECBB_WW : &ECBB_XY : &EF??a`c : &EF??bde : &EEB?`Tq : &EEE?pDo : &EED?qPc : &EJCaO`g : &EJCbOhi : &EM?ehDg
0.000000e+00, 2.686901e+00, &ECB?@Oo
0.000000e+00, 2.719224e+00, &EBA??`o : &ECBA_PW
0.000000e+00, 3.000000e+00, &E@@???o : &EA@@?_W : &EB???`a : &EAA@@oK : &EA@??Pa : &EAA@?Pg : &EDA?`Oc : &EE@?_Pa : &ECAA@W_ : &EDAA`Wc : &ECA@_HQ : &EE??`Da : &EEA?`Do : &EE@?aPc : &EICa@gO : &EIDaPgS : &EIC`OHa
0.000000e+00, 4.000000e+00, &E@????_ : &EA@??_O : &EA@??O_ : &ECA@_OG : &ECA?@O_ : &ECA@_GO
0.000000e+00, 4.500000e+00, &EA???@_ : &EGCA@_O
0.000000e+00, 6.000000e+00, &E??????
6.029390e-18, 1.649219e+00, &EBBA?pw : &EFA?bds
5.241588e-17, 3.219224e+00, &EA@??@o : &ECA@@Og
8.093806e-17, 1.829914e+00, &EB@@?_w : &EDB?`Os
8.114236e-17, 4.190983e+00, &ECA?@_O
9.349428e-17, 2.054401e+00, &EBA@?`w : &EB@@?oi
1.087216e-16, 1.690983e+00, &EED?bTq : &EM?dbLi
1.228004e-16, 2.881966e+00, &EEA?@`o : &EE@?@oa : &EBA?_`S
1.422718e-16, 1.000000e+00, &E@@@@?{ : &EB@@?`y : &EBB@?py : &EBBB?ww : &EBBB?xy : &EDB?`Pu : &EFB?`pu : &ED@?B`u : &EF@?bdu : &EEB?Btq : &EFB?btu : &EFF?pos : &EDB?P`u : &EFF?ppu : &EED?rTe : &EFE?rds : &EFF?qps : &EFF?rtu : &EN?ehdi : &EN?fihk : &EN?fjlm
1.668696e-16, 2.381966e+00, &EBA@?go : &EDB?_Oo : &EEB?`oS : &EEB?Poc
1.941682e-16, 1.500000e+00, &EFE?p`s : &EM?ebLg
1.998770e-16, 1.870607e+00, &EFA?_`o
2.274935e-16, 1.775255e+00, &EEB?Bps
2.353918e-16, 2.604356e+00, &EED?`Oo
2.399800e-16, 1.548394e+00, &EFD?`oq : &EFE?pdq
2.514930e-16, 2.104356e+00, &EDA?@`q : &EED?`Pq
2.954664e-16, 2.848612e+00, &EDA?@_o
3.013472e-16, 2.775255e+00, &EE@?`Oc
3.125128e-16, 1.518806e+00, &EBB@?ow : &EFB?_pq
3.634850e-16, 1.843885e+00, &EFA?``s : &EF@?`oe
3.919078e-16, 2.500000e+00, &EEE?`Po : &EEB?oPc
4.909758e-16, 2.219224e+00, &EEB?@oo
4.944015e-16, 1.744721e+00, &EF@?a`s
5.389798e-16, 1.961158e+00, &EE@?`Pe : &EDA?``U
5.638933e-16, 1.585786e+00, &EFE?`oo
8.326673e-16, 1.848612e+00, &EE@?Bpe
8.986148e-16, 1.860274e+00, &EFA?`dq : &EED?pOc
2.679492e-01, 2.267949e+00, &EDBA_Wo
2.881113e-01, 2.435296e+00, &ECBA@Wo
3.138593e-01, 2.813859e+00, &EHCA@_o
